,model1,model2,mro_model1,mro_model2,mip,GRD
2032,GCF_001425545.1.RAST.fbamodel,GCF_001422485.1.RAST.fbamodel,0.73684 (28/38),0.80000 (28/35),15,0.31191819301377044
2033,GCF_001425545.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.73684 (28/38),0.70000 (28/40),16,0.6711362748337109
2034,GCF_001425545.1.RAST.fbamodel,GCF_001422125.1.RAST.fbamodel,0.76316 (29/38),0.69048 (29/42),10,1.1673322595920228
2035,GCF_001425545.1.RAST.fbamodel,GCF_001424165.1.RAST.fbamodel,0.81579 (31/38),1.00000 (31/31),3,0.29590993795750015
2036,GCF_001425545.1.RAST.fbamodel,GCF_001423985.1.RAST.fbamodel,0.73684 (28/38),0.82353 (28/34),5,0.13885784644428145
2037,GCF_001425545.1.RAST.fbamodel,GCF_001421905.1.RAST.fbamodel,0.78947 (30/38),0.90909 (30/33),6,0.3488376492545479
2038,GCF_001425545.1.RAST.fbamodel,GCF_916862475.1.RAST.fbamodel,0.65789 (25/38),0.65789 (25/38),8,0.6503448474671888
2039,GCF_001425545.1.RAST.fbamodel,GCF_001423265.1.RAST.fbamodel,0.71053 (27/38),0.69231 (27/39),8,0.3749987998207037
2040,GCF_001425545.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.76316 (29/38),0.74359 (29/39),12,0.6040259847707916
2041,GCF_001425545.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),14,0.5199989967949371
2042,GCF_001425545.1.RAST.fbamodel,GCF_001423865.2.RAST.fbamodel,0.68421 (26/38),0.72222 (26/36),11,1.9131427103295648
2043,GCF_001425545.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),4,0.18562697352567667
2044,GCF_001425545.1.RAST.fbamodel,GCF_001422955.1.RAST.fbamodel,0.68421 (26/38),0.66667 (26/39),11,0.6444437738374625
2045,GCF_001425545.1.RAST.fbamodel,GCF_001421785.1.RAST.fbamodel,0.65789 (25/38),0.73529 (25/34),13,0.12913844283600448
2046,GCF_001425545.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.65789 (25/38),0.60976 (25/41),10,0.6711597545148508
2047,GCF_001425545.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.76316 (29/38),0.76316 (29/38),6,0.7276415438796137
2048,GCF_001425545.1.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,0.84211 (32/38),0.78049 (32/41),10,0.25455455275413646
2049,GCF_001425545.1.RAST.fbamodel,GCF_001424365.1.RAST.fbamodel,0.68421 (26/38),0.81250 (26/32),9,0.8515790213130988
2050,GCF_001425545.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.76316 (29/38),0.85294 (29/34),9,0.3370037221750332
2051,GCF_001425545.1.RAST.fbamodel,GCF_001422065.1.RAST.fbamodel,0.73684 (28/38),0.80000 (28/35),3,0.2690154212942642
2052,GCF_001425545.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,0.81579 (31/38),0.93939 (31/33),15,0.24792943272202886
2053,GCF_001425545.1.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,0.73684 (28/38),0.66667 (28/42),19,0.3470969242175636
2054,GCF_001425545.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.71053 (27/38),0.75000 (27/36),6,0.1628138097628067
2055,GCF_001425545.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.68421 (26/38),0.78788 (26/33),10,0.16044973294494372
2056,GCF_001425545.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,1.00000 (38/38),0.95000 (38/40),0,0.0004877622182472025
2057,GCF_001425545.1.RAST.fbamodel,GCF_001422495.1.RAST.fbamodel,0.65789 (25/38),0.67568 (25/37),14,0.31816033295578183
2058,GCF_001425545.1.RAST.fbamodel,GCF_001425605.1.RAST.fbamodel,0.60526 (23/38),0.69697 (23/33),14,0.4990208166065809
2059,GCF_001425545.1.RAST.fbamodel,GCF_001421915.1.RAST.fbamodel,0.65789 (25/38),0.71429 (25/35),13,0.03936821452174927
2060,GCF_001425545.1.RAST.fbamodel,GCF_001422345.1.RAST.fbamodel,0.76316 (29/38),0.67442 (29/43),14,1.010268040431673
2061,GCF_001425545.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.65789 (25/38),0.78125 (25/32),18,0.5142618787129987
2062,GCF_001425545.1.RAST.fbamodel,GCF_001425445.1.RAST.fbamodel,0.60526 (23/38),0.63889 (23/36),10,0.14825369118988344
2063,GCF_001425545.1.RAST.fbamodel,GCF_001421605.1.RAST.fbamodel,0.65789 (25/38),0.69444 (25/36),12,0.07358622175793389
2064,GCF_001425545.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.65789 (25/38),0.59524 (25/42),20,0.6710887903830348
2065,GCF_001425545.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,0.68421 (26/38),0.76471 (26/34),18,0.13463853518795932
2066,GCF_001425545.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.71053 (27/38),0.69231 (27/39),12,1.08666633649276
2067,GCF_001425545.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.76316 (29/38),0.80556 (29/36),10,0.21972947395763542
2068,GCF_001425545.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.60526 (23/38),0.63889 (23/36),21,0.33438357584196793
2069,GCF_001425545.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.73684 (28/38),0.80000 (28/35),11,0.3370044020914864
2070,GCF_001425545.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.76316 (29/38),0.67442 (29/43),11,1.0102602447763123
2071,GCF_001425545.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.78947 (30/38),0.69767 (30/43),11,0.32532549938953464
2072,GCF_001425545.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.65789 (25/38),0.73529 (25/34),17,0.13002287283108643
2073,GCF_001425545.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.94737 (36/38),0.92308 (36/39),7,0.10636870985631848
2074,GCF_001425545.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.63158 (24/38),0.58537 (24/41),17,0.17106472775118028
2075,GCF_001425545.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.63158 (24/38),0.60000 (24/40),17,0.12761401012493115
2076,GCF_001425545.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.78947 (30/38),0.81081 (30/37),16,0.23217527608483157
2077,GCF_001425545.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.68421 (26/38),0.72222 (26/36),14,0.01380886126212227
2078,GCF_001425545.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.73684 (28/38),0.68293 (28/41),18,0.016688496117845848
2079,GCF_001425545.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.65789 (25/38),0.67568 (25/37),12,0.3181603329558135
2080,GCF_001425545.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.68421 (26/38),0.68421 (26/38),8,0.6443247918867019
2081,GCF_001425545.1.RAST.fbamodel,GCF_001424705.1.RAST.fbamodel,0.81579 (31/38),0.72093 (31/43),8,0.4081581348232517
2082,GCF_001425545.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.65789 (25/38),0.69444 (25/36),20,0.39477891776439306
2083,GCF_001425545.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.65789 (25/38),0.73529 (25/34),19,0.483358205216874
2084,GCF_001425545.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.65789 (25/38),0.65789 (25/38),15,0.07180039606706191
2085,GCF_001425545.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),13,0.3114791853873154
2086,GCF_001425545.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.63158 (24/38),0.64865 (24/37),17,0.08410806098926077
2087,GCF_001425545.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.71053 (27/38),0.65854 (27/41),11,0.2772694199818545
2088,GCF_001425545.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.68421 (26/38),0.63415 (26/41),11,0.1560405685588554
2089,GCF_001425545.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,1.00000 (38/38),1.00000 (38/38),8,0.10590228145086213
2090,GCF_001425545.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.65789 (25/38),0.64103 (25/39),12,0.6762123417372695
2091,GCF_001425545.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.78947 (30/38),0.81081 (30/37),22,0.11806547669869018
2092,GCF_001425545.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.68421 (26/38),0.86667 (26/30),7,0.21380979299162522
2093,GCF_001425545.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.73684 (28/38),0.65116 (28/43),16,0.7748867764225942
2094,GCF_001425545.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.71053 (27/38),0.67500 (27/40),7,0.37439406749112236
2095,GCF_001425545.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.78947 (30/38),0.71429 (30/42),5,0.4049207504575612
2096,GCF_001425545.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,0.81579 (31/38),0.88571 (31/35),9,0.14737228549162928
2097,GCF_001425545.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.65789 (25/38),0.73529 (25/34),10,0.08775248740499143
2098,GCF_001425545.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,0.65789 (25/38),0.59524 (25/42),13,0.1305835732373579
2099,GCF_001425545.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.68421 (26/38),0.70270 (26/37),14,0.5165585720314011
2100,GCF_001425545.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.65789 (25/38),0.64103 (25/39),15,0.3287002394945051
2101,GCF_001425545.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.65789 (25/38),0.83333 (25/30),11,0.5415529309892769
2102,GCF_001425545.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.76316 (29/38),0.72500 (29/40),4,0.6693200674945937
2103,GCF_001425545.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.81579 (31/38),0.73810 (31/42),5,0.18048487026710752
2104,GCF_001425545.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.84211 (32/38),0.80000 (32/40),6,0.9657666590450327
2105,GCF_001425545.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.76316 (29/38),0.65909 (29/44),9,0.610418889364693
2106,GCF_001421415.1.RAST.fbamodel,GCF_916856905.1.RAST.fbamodel,0.73171 (30/41),0.66667 (30/45),18,0.21666147405307135
2107,GCF_001421415.1.RAST.fbamodel,GCF_001422845.1.RAST.fbamodel,0.68293 (28/41),0.70000 (28/40),7,0.5120978270321256
2108,GCF_001421415.1.RAST.fbamodel,GCF_001422425.1.RAST.fbamodel,0.60976 (25/41),0.69444 (25/36),7,0.7237582758152384
2109,GCF_001421415.1.RAST.fbamodel,GCF_001422215.1.RAST.fbamodel,0.65854 (27/41),0.67500 (27/40),8,0.6938349248066586
2110,GCF_001421415.1.RAST.fbamodel,GCF_001423845.1.RAST.fbamodel,0.75610 (31/41),0.86111 (31/36),14,0.0443981972079722
2111,GCF_001421415.1.RAST.fbamodel,GCF_001421705.1.RAST.fbamodel,0.60976 (25/41),0.75758 (25/33),11,0.01317074880381245
2112,GCF_001421415.1.RAST.fbamodel,GCF_920984665.1.RAST.fbamodel,0.85366 (35/41),0.92105 (35/38),8,0.01201191072203513
2113,GCF_001421415.1.RAST.fbamodel,GCF_001424445.1.RAST.fbamodel,0.65854 (27/41),0.65854 (27/41),6,0.4701483709904542
2114,GCF_001421415.1.RAST.fbamodel,GCF_001424125.1.RAST.fbamodel,0.60976 (25/41),0.80645 (25/31),10,0.6056409631758726
2115,GCF_001421415.1.RAST.fbamodel,GCF_001424305.1.RAST.fbamodel,0.70732 (29/41),0.65909 (29/44),9,0.15973373316965042
2116,GCF_001421415.1.RAST.fbamodel,GCF_001423425.1.RAST.fbamodel,0.68293 (28/41),0.84848 (28/33),8,0.15720806041754742
2117,GCF_001421415.1.RAST.fbamodel,GCF_001425355.1.RAST.fbamodel,0.58537 (24/41),0.77419 (24/31),10,0.5078488487210334
2118,GCF_001421415.1.RAST.fbamodel,GCF_001423205.1.RAST.fbamodel,0.70732 (29/41),0.67442 (29/43),12,2.513451569481935
2119,GCF_001421415.1.RAST.fbamodel,GCF_001424665.1.RAST.fbamodel,0.70732 (29/41),0.72500 (29/40),20,0.2122229197208928
2120,GCF_001421415.1.RAST.fbamodel,GCF_001422105.1.RAST.fbamodel,0.68293 (28/41),0.82353 (28/34),15,0.06431295313740663
2121,GCF_001421415.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.60976 (25/41),0.75758 (25/33),5,0.20068604917030808
2122,GCF_001421415.1.RAST.fbamodel,GCF_001423495.1.RAST.fbamodel,0.68293 (28/41),0.75676 (28/37),14,0.7963671997226826
2123,GCF_001421415.1.RAST.fbamodel,GCF_001422375.1.RAST.fbamodel,0.65854 (27/41),0.58696 (27/46),10,1.0371904642335636
2124,GCF_001421415.1.RAST.fbamodel,GCF_001422285.1.RAST.fbamodel,0.65854 (27/41),0.77143 (27/35),15,0.18361658961910082
2125,GCF_001421415.1.RAST.fbamodel,GCF_942548115.1.RAST.fbamodel,0.70732 (29/41),0.76316 (29/38),15,0.8046426798982942
2126,GCF_001421415.1.RAST.fbamodel,GCF_001423745.1.RAST.fbamodel,0.68293 (28/41),0.80000 (28/35),16,0.6904694336482143
2127,GCF_001421415.1.RAST.fbamodel,GCF_001424325.1.RAST.fbamodel,0.68293 (28/41),0.84848 (28/33),14,0.05036662348601456
2128,GCF_001421415.1.RAST.fbamodel,GCF_001423765.1.RAST.fbamodel,0.80488 (33/41),0.94286 (33/35),14,0.14583198704064576
2129,GCF_001421415.1.RAST.fbamodel,GCF_001421765.1.RAST.fbamodel,0.85366 (35/41),0.94595 (35/37),6,0.10553109042984173
2130,GCF_001421415.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.60976 (25/41),0.75758 (25/33),9,0.028714222081243114
2131,GCF_001421415.1.RAST.fbamodel,GCF_001422735.1.RAST.fbamodel,0.68293 (28/41),0.82353 (28/34),6,0.06694362617232566
2132,GCF_001421415.1.RAST.fbamodel,GCF_001424085.1.RAST.fbamodel,0.65854 (27/41),0.84375 (27/32),14,0.7873308094461362
2133,GCF_001421415.1.RAST.fbamodel,GCF_001425405.1.RAST.fbamodel,0.85366 (35/41),0.92105 (35/38),17,0.05422516792549622
2134,GCF_001421415.1.RAST.fbamodel,GCF_001423605.1.RAST.fbamodel,0.73171 (30/41),0.85714 (30/35),10,0.470462033091446
2135,GCF_001421415.1.RAST.fbamodel,GCF_001422545.1.RAST.fbamodel,0.80488 (33/41),0.80488 (33/41),17,0.08363937642932799
2136,GCF_001421415.1.RAST.fbamodel,GCF_001421505.1.RAST.fbamodel,0.87805 (36/41),0.92308 (36/39),9,0.023889657260297462
2137,GCF_001421415.1.RAST.fbamodel,GCF_001423905.1.RAST.fbamodel,0.63415 (26/41),0.74286 (26/35),4,0.8149203478320056
2138,GCF_001421415.1.RAST.fbamodel,GCF_001425495.1.RAST.fbamodel,0.68293 (28/41),0.70000 (28/40),7,0.21655021395017898
2139,GCF_001421415.1.RAST.fbamodel,GCF_001421425.1.RAST.fbamodel,0.58537 (24/41),0.63158 (24/38),7,0.07815331809332392
2140,GCF_001421415.1.RAST.fbamodel,GCF_001421945.1.RAST.fbamodel,0.78049 (32/41),0.84211 (32/38),10,0.03838681720730973
2141,GCF_001421415.1.RAST.fbamodel,GCF_920939515.1.RAST.fbamodel,0.80488 (33/41),0.89189 (33/37),7,0.11250780953016438
2142,GCF_001421415.1.RAST.fbamodel,GCF_001423155.1.RAST.fbamodel,0.58537 (24/41),0.63158 (24/38),11,0.7709666310704595
2143,GCF_001421415.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.65854 (27/41),0.69231 (27/39),14,1.1967523391870252
2144,GCF_001421415.1.RAST.fbamodel,GCF_001422725.1.RAST.fbamodel,0.56098 (23/41),0.79310 (23/29),10,0.03200384257321876
2145,GCF_001421415.1.RAST.fbamodel,GCF_001421585.1.RAST.fbamodel,0.78049 (32/41),0.68085 (32/47),11,1.1994928505019629
2146,GCF_001421415.1.RAST.fbamodel,GCF_920939495.1.RAST.fbamodel,0.63415 (26/41),0.68421 (26/38),7,0.5633507500955641
2147,GCF_001421415.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.60976 (25/41),0.75758 (25/33),8,0.039527131822809
2148,GCF_001421415.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.73171 (30/41),0.81081 (30/37),4,0.9125677978555927
2149,GCF_001421415.1.RAST.fbamodel,GCF_001424265.1.RAST.fbamodel,0.60976 (25/41),0.71429 (25/35),13,0.3488537990793368
2150,GCF_001421415.1.RAST.fbamodel,GCF_001423185.1.RAST.fbamodel,0.70732 (29/41),0.85294 (29/34),13,0.3521472437682772
2151,GCF_001421415.1.RAST.fbamodel,GCF_001423925.1.RAST.fbamodel,0.68293 (28/41),0.80000 (28/35),17,0.5807485441506812
2152,GCF_001421415.1.RAST.fbamodel,GCF_920939475.1.RAST.fbamodel,0.82927 (34/41),0.91892 (34/37),11,0.02262908277988912
2153,GCF_001421415.1.RAST.fbamodel,GCF_001421165.1.RAST.fbamodel,0.73171 (30/41),0.78947 (30/38),9,0.5565885042737913
2154,GCF_001421415.1.RAST.fbamodel,GCF_001426125.1.RAST.fbamodel,0.60976 (25/41),0.73529 (25/34),8,0.0074919647132615395
2155,GCF_001421415.1.RAST.fbamodel,GCF_001422025.1.RAST.fbamodel,0.60976 (25/41),0.78125 (25/32),9,1.013228697985197
2156,GCF_001421415.1.RAST.fbamodel,GCF_001422145.1.RAST.fbamodel,0.75610 (31/41),0.77500 (31/40),17,0.7572899993369813
2157,GCF_001421415.1.RAST.fbamodel,GCF_001421355.1.RAST.fbamodel,0.68293 (28/41),0.63636 (28/44),16,1.116254680147534
2158,GCF_001421415.1.RAST.fbamodel,GCF_001421845.1.RAST.fbamodel,0.80488 (33/41),0.94286 (33/35),4,0.11538007605880708
2159,GCF_001421415.1.RAST.fbamodel,GCF_001422245.1.RAST.fbamodel,0.65854 (27/41),0.77143 (27/35),9,0.044555190873797425
2160,GCF_001421415.1.RAST.fbamodel,GCF_001423465.1.RAST.fbamodel,0.60976 (25/41),0.65789 (25/38),23,0.4478120137055875
2161,GCF_001421415.1.RAST.fbamodel,GCF_920984675.1.RAST.fbamodel,0.68293 (28/41),0.77778 (28/36),13,0.12855463209517679
2162,GCF_001421415.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.87805 (36/41),0.85714 (36/42),3,0.08624082810754649
2163,GCF_001421415.1.RAST.fbamodel,GCF_001424565.1.RAST.fbamodel,0.63415 (26/41),0.72222 (26/36),10,0.7930636738331095
2164,GCF_001421415.1.RAST.fbamodel,GCF_001422795.1.RAST.fbamodel,0.63415 (26/41),0.66667 (26/39),10,0.6949480260147453
2165,GCF_001421415.1.RAST.fbamodel,GCF_001423105.1.RAST.fbamodel,0.68293 (28/41),0.82353 (28/34),7,0.12257774754330086
2166,GCF_001421415.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.65854 (27/41),0.65854 (27/41),11,0.6948436711936128
2167,GCF_001421415.1.RAST.fbamodel,GCF_001422365.1.RAST.fbamodel,0.56098 (23/41),0.69697 (23/33),7,0.3892773605474138
2168,GCF_001421415.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.73171 (30/41),0.76923 (30/39),17,0.9115677857538219
2169,GCF_001421415.1.RAST.fbamodel,GCF_001423215.1.RAST.fbamodel,0.58537 (24/41),0.82759 (24/29),14,0.13538378803114126
2170,GCF_001421415.1.RAST.fbamodel,GCF_001424225.1.RAST.fbamodel,0.73171 (30/41),0.85714 (30/35),11,0.666691170521728
2171,GCF_001421415.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.80488 (33/41),0.91667 (33/36),11,0.11251283732491761
2172,GCF_001421415.1.RAST.fbamodel,GCF_001421685.1.RAST.fbamodel,0.80488 (33/41),0.86842 (33/38),3,1.1201092069100562
2173,GCF_001421415.1.RAST.fbamodel,GCF_001424645.1.RAST.fbamodel,0.78049 (32/41),0.82051 (32/39),8,0.7572899993367963
2174,GCF_001421415.1.RAST.fbamodel,GCF_001421275.1.RAST.fbamodel,0.73171 (30/41),0.83333 (30/36),7,0.7709055782120018
2175,GCF_001421415.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,0.65854 (27/41),0.75000 (27/36),11,0.055292490913186505
2176,GCF_001421415.1.RAST.fbamodel,GCF_001424065.1.RAST.fbamodel,0.68293 (28/41),0.84848 (28/33),16,0.04960095905164824
2177,GCF_001421415.1.RAST.fbamodel,GCF_001421635.1.RAST.fbamodel,0.80488 (33/41),0.89189 (33/37),5,0.11251283732490977
2178,GCF_001421415.1.RAST.fbamodel,GCF_920984705.1.RAST.fbamodel,0.60976 (25/41),0.73529 (25/34),9,0.03952713182281196
2179,GCF_001421415.1.RAST.fbamodel,GCF_001426065.1.RAST.fbamodel,0.82927 (34/41),0.89474 (34/38),7,0.07607311027694669
2180,GCF_001421415.1.RAST.fbamodel,GCF_920984685.1.RAST.fbamodel,0.58537 (24/41),0.63158 (24/38),9,0.1993318572081409
2181,GCF_001421415.1.RAST.fbamodel,GCF_001425525.1.RAST.fbamodel,0.60976 (25/41),0.78125 (25/32),15,0.02742085650024805
2182,GCF_001421415.1.RAST.fbamodel,GCF_001426145.1.RAST.fbamodel,0.82927 (34/41),0.85000 (34/40),4,0.07607311027715635
2183,GCF_001421415.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.53659 (22/41),0.70968 (22/31),11,0.5778267688216099
2184,GCF_001421415.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.73171 (30/41),0.81081 (30/37),12,0.9125588119468648
2185,GCF_001421415.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.70732 (29/41),0.82857 (29/35),17,0.19088926559363664
2186,GCF_001421415.1.RAST.fbamodel,GCF_001423645.1.RAST.fbamodel,0.75610 (31/41),0.81579 (31/38),19,0.6446101080037674
2187,GCF_001421415.1.RAST.fbamodel,GCF_001421865.1.RAST.fbamodel,0.82927 (34/41),0.87179 (34/39),15,0.7898322824355121
2188,GCF_001421415.1.RAST.fbamodel,GCF_001424525.1.RAST.fbamodel,0.65854 (27/41),0.69231 (27/39),8,0.6387343216885325
2189,GCF_001421415.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,0.63415 (26/41),0.65000 (26/40),4,0.0740737943642247
2190,GCF_001421415.1.RAST.fbamodel,GCF_001424425.1.RAST.fbamodel,0.68293 (28/41),0.80000 (28/35),9,0.06431362513372517
2191,GCF_001421415.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.68293 (28/41),0.80000 (28/35),7,0.8725248159380666
2192,GCF_001421415.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.60976 (25/41),0.75758 (25/33),6,0.00565543873176478
2193,GCF_001421415.1.RAST.fbamodel,GCF_001421965.1.RAST.fbamodel,0.82927 (34/41),0.91892 (34/37),7,0.10996503508836106
2194,GCF_001421415.1.RAST.fbamodel,GCF_001422075.1.RAST.fbamodel,0.58537 (24/41),0.63158 (24/38),16,0.7579952056268806
2195,GCF_001421415.1.RAST.fbamodel,GCF_001421715.1.RAST.fbamodel,0.82927 (34/41),0.91892 (34/37),9,0.10996981055742422
2196,GCF_001421415.1.RAST.fbamodel,GCF_001421155.1.RAST.fbamodel,0.80488 (33/41),0.91667 (33/36),17,0.11064981897798222
2197,GCF_001421415.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.68293 (28/41),0.84848 (28/33),4,0.7706582595306377
2198,GCF_001421415.1.RAST.fbamodel,GCF_001423945.1.RAST.fbamodel,0.68293 (28/41),0.68293 (28/41),8,0.982302334695758
2199,GCF_001421415.1.RAST.fbamodel,GCF_001423335.1.RAST.fbamodel,0.68293 (28/41),0.70000 (28/40),10,0.01880960294729261
2200,GCF_001421415.1.RAST.fbamodel,GCF_001422695.1.RAST.fbamodel,0.70732 (29/41),0.87879 (29/33),10,0.7931606802975903
2201,GCF_001421415.1.RAST.fbamodel,GCF_001422485.1.RAST.fbamodel,0.70732 (29/41),0.82857 (29/35),17,0.5642423239689147
2202,GCF_001421415.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.82927 (34/41),0.85000 (34/40),6,0.9925496148578836
2203,GCF_001421415.1.RAST.fbamodel,GCF_001422125.1.RAST.fbamodel,0.82927 (34/41),0.80952 (34/42),13,0.8177251555564756
2204,GCF_001421415.1.RAST.fbamodel,GCF_001424165.1.RAST.fbamodel,0.56098 (23/41),0.74194 (23/31),8,0.5451551657716623
2205,GCF_001421415.1.RAST.fbamodel,GCF_001423985.1.RAST.fbamodel,0.60976 (25/41),0.73529 (25/34),8,0.046954383249731606
2206,GCF_001421415.1.RAST.fbamodel,GCF_001421905.1.RAST.fbamodel,0.63415 (26/41),0.78788 (26/33),9,0.13125992332766842
2207,GCF_001421415.1.RAST.fbamodel,GCF_916862475.1.RAST.fbamodel,0.75610 (31/41),0.81579 (31/38),15,0.9677593262288898
2208,GCF_001421415.1.RAST.fbamodel,GCF_001423265.1.RAST.fbamodel,0.65854 (27/41),0.69231 (27/39),8,0.6394553635581988
2209,GCF_001421415.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.73171 (30/41),0.76923 (30/39),5,0.9125318541093314
2210,GCF_001421415.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,0.65854 (27/41),0.72973 (27/37),9,0.8123437694807352
2211,GCF_001421415.1.RAST.fbamodel,GCF_001423865.2.RAST.fbamodel,0.68293 (28/41),0.77778 (28/36),9,1.4432307334772954
2212,GCF_001421415.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.60976 (25/41),0.75758 (25/33),2,0.005655438731774379
2213,GCF_001421415.1.RAST.fbamodel,GCF_001422955.1.RAST.fbamodel,0.75610 (31/41),0.79487 (31/39),13,0.9607232860416053
2214,GCF_001421415.1.RAST.fbamodel,GCF_001421785.1.RAST.fbamodel,0.75610 (31/41),0.91176 (31/34),8,0.055966362493570655
2215,GCF_001421415.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.85366 (35/41),0.85366 (35/41),10,0.9925776104380867
2216,GCF_001421415.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.68293 (28/41),0.73684 (28/38),8,1.0599226674152271
2217,GCF_001421415.1.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,0.68293 (28/41),0.68293 (28/41),5,0.49584580776166914
2218,GCF_001421415.1.RAST.fbamodel,GCF_001424365.1.RAST.fbamodel,0.58537 (24/41),0.75000 (24/32),8,0.55290530542604
