,model1,model2,mro_model1,mro_model2,mip,GRD
594,GCF_916858655.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.79487 (31/39),0.70455 (31/44),4,0.29572892510966964
595,GCF_916858655.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.74359 (29/39),0.78378 (29/37),5,1.5711386692649223
596,GCF_001423985.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.94118 (32/34),0.74419 (32/43),4,0.1637321580805662
597,GCF_001423985.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.79412 (27/34),0.67500 (27/40),4,0.5652394678379671
598,GCF_001423985.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.67647 (23/34),0.63889 (23/36),4,0.5884549145523451
599,GCF_001423985.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.70588 (24/34),0.63158 (24/38),5,0.06256524127330891
600,GCF_001423985.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.73529 (25/34),0.71429 (25/35),2,0.5226579540523847
601,GCF_001423125.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.75758 (25/33),0.83333 (25/30),5,0.9237492746805794
602,GCF_001423125.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.69697 (23/33),0.63889 (23/36),5,0.6652165388339956
603,GCF_001423125.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.75758 (25/33),0.69444 (25/36),5,0.7405856636198979
604,GCF_001423125.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.78788 (26/33),0.76471 (26/34),5,0.4101888026548958
605,GCF_001423825.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.74286 (26/35),0.66667 (26/39),5,1.0866870337779764
606,GCF_001423825.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.68571 (24/35),0.58537 (24/41),4,0.8155297886081274
607,GCF_001423825.1.RAST.fbamodel,GCF_001423335.1.RAST.fbamodel,0.68571 (24/35),0.60000 (24/40),4,0.837953637775882
608,GCF_001423825.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.71429 (25/35),0.67568 (25/37),3,0.19748174601467516
609,GCF_001423825.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.68571 (24/35),0.61538 (24/39),5,0.02136529130667768
610,GCF_001423825.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.88571 (31/35),0.83784 (31/37),2,0.03555010254385803
611,GCF_001423825.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.82857 (29/35),0.85294 (29/34),4,0.05872767566024815
612,GCF_001423825.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.77143 (27/35),0.79412 (27/34),5,0.3897704396429996
613,GCF_001422045.1.RAST.fbamodel,GCF_001422065.1.RAST.fbamodel,0.76923 (30/39),0.85714 (30/35),2,1.0355337108309404
614,GCF_001422045.1.RAST.fbamodel,GCF_001421605.1.RAST.fbamodel,0.69231 (27/39),0.75000 (27/36),4,0.7220601965917822
615,GCF_001422045.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.71795 (28/39),0.84848 (28/33),4,0.8613915256641341
616,GCF_001422045.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.82051 (32/39),0.76190 (32/42),0,0.04180905187858283
617,GCF_001423925.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.74286 (26/35),0.86667 (26/30),6,0.16276761814234167
618,GCF_001423925.1.RAST.fbamodel,GCF_001422145.1.RAST.fbamodel,0.77143 (27/35),0.67500 (27/40),2,0.11168218742902335
619,GCF_001423925.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.82857 (29/35),0.69048 (29/42),5,0.5650417876756482
620,GCF_001423925.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.71429 (25/35),0.67568 (25/37),3,0.747566661710426
621,GCF_920939515.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.72973 (27/37),0.81818 (27/33),4,0.08275980054665784
622,GCF_920939515.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.64865 (24/37),0.77419 (24/31),2,0.4182612969589291
623,GCF_920939515.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.83784 (31/37),0.75610 (31/41),5,0.36891576189688474
624,GCF_920939515.1.RAST.fbamodel,GCF_920984685.1.RAST.fbamodel,0.64865 (24/37),0.63158 (24/38),7,0.07804353995019357
625,GCF_920939515.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.91892 (34/37),0.94444 (34/36),4,4.519334321190935e-06
626,GCF_001423745.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.82857 (29/35),0.74359 (29/39),22,0.18227631518577905
627,GCF_001423745.1.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,0.91429 (32/35),0.76190 (32/42),4,0.05247357383861242
628,GCF_001423745.1.RAST.fbamodel,GCF_001422125.1.RAST.fbamodel,0.88571 (31/35),0.73810 (31/42),6,2.0728088142423324
629,GCF_001423745.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.74286 (26/35),0.78788 (26/33),5,0.6452669645352772
630,GCF_001423745.1.RAST.fbamodel,GCF_001426145.1.RAST.fbamodel,0.77143 (27/35),0.67500 (27/40),3,0.8190687012942722
631,GCF_001423745.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.85714 (30/35),0.88235 (30/34),8,0.2546506342710395
632,GCF_001423745.1.RAST.fbamodel,GCF_001424525.1.RAST.fbamodel,0.71429 (25/35),0.64103 (25/39),6,0.03157016441001737
633,GCF_001423745.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,0.82857 (29/35),0.87879 (29/33),5,0.7692942756928828
634,GCF_001424165.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,0.96774 (30/31),0.90909 (30/33),4,0.6172041537339248
635,GCF_001424165.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,1.00000 (31/31),0.77500 (31/40),4,0.2965420338632547
636,GCF_001424165.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,0.87097 (27/31),0.72973 (27/37),5,0.1729202410407871
637,GCF_001424165.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.90323 (28/31),0.82353 (28/34),3,0.031710370462300776
638,GCF_001424165.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.74194 (23/31),0.56098 (23/41),5,0.517594418683864
639,GCF_001424165.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,0.83871 (26/31),0.76471 (26/34),4,0.1421346074259976
640,GCF_920984705.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.64706 (22/34),0.66667 (22/33),3,0.8406473019679745
641,GCF_920984705.1.RAST.fbamodel,GCF_001423265.1.RAST.fbamodel,0.79412 (27/34),0.69231 (27/39),5,0.7042583318310413
642,GCF_920984705.1.RAST.fbamodel,GCF_001424425.1.RAST.fbamodel,0.79412 (27/34),0.77143 (27/35),6,0.023844008061283502
643,GCF_920984705.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.70588 (24/34),0.60000 (24/40),0,0.09918968344881676
644,GCF_920984705.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.76471 (26/34),0.65000 (26/40),5,1.0713093861474403
645,GCF_920984705.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.70588 (24/34),0.64865 (24/37),1,0.1433008677297196
646,GCF_920984705.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.79412 (27/34),0.65854 (27/41),5,0.2601464383907606
647,GCF_920984705.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.79412 (27/34),0.72973 (27/37),1,0.005913453141144773
648,GCF_001423645.1.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,0.71053 (27/38),0.65854 (27/41),4,0.09945162761454714
649,GCF_001423645.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.57895 (22/38),0.73333 (22/30),3,0.13635765086170154
650,GCF_001423645.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.81579 (31/38),0.77500 (31/40),2,0.2115635220532972
651,GCF_001423645.1.RAST.fbamodel,GCF_001424525.1.RAST.fbamodel,0.63158 (24/38),0.61538 (24/39),6,0.0035855637107322104
652,GCF_001423645.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.65789 (25/38),0.64103 (25/39),1,0.5260387513551296
653,GCF_001422845.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.57500 (23/40),0.76667 (23/30),3,0.21555840283948047
654,GCF_001422845.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.82500 (33/40),0.89189 (33/37),5,0.26484395629979757
655,GCF_001422845.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.62500 (25/40),0.71429 (25/35),6,0.2697216027707536
656,GCF_001422845.1.RAST.fbamodel,GCF_001421355.1.RAST.fbamodel,0.80000 (32/40),0.72727 (32/44),3,0.3995487873297524
657,GCF_001422845.1.RAST.fbamodel,GCF_001422025.1.RAST.fbamodel,0.62500 (25/40),0.78125 (25/32),3,0.3314143185676549
658,GCF_001422845.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.77500 (31/40),0.86111 (31/36),4,0.47466302931035803
659,GCF_001422845.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.70000 (28/40),0.84848 (28/33),3,0.5035943413571997
660,GCF_001422845.1.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,0.75000 (30/40),0.71429 (30/42),2,0.06222430171166934
661,GCF_001422845.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.72500 (29/40),0.67442 (29/43),3,0.39954878732944454
662,GCF_001422845.1.RAST.fbamodel,GCF_001426125.1.RAST.fbamodel,0.77500 (31/40),0.91176 (31/34),4,0.5008534856776057
663,GCF_001422845.1.RAST.fbamodel,GCF_001426145.1.RAST.fbamodel,0.62500 (25/40),0.62500 (25/40),5,0.6271278117774426
664,GCF_001422845.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.85000 (34/40),0.87179 (34/39),4,0.26482018551886016
665,GCF_001422845.1.RAST.fbamodel,GCF_001421705.1.RAST.fbamodel,0.67500 (27/40),0.81818 (27/33),6,0.5320132876786801
666,GCF_001422845.1.RAST.fbamodel,GCF_001423205.1.RAST.fbamodel,0.85000 (34/40),0.79070 (34/43),0,1.3235610201068155
667,GCF_001422845.1.RAST.fbamodel,GCF_920984665.1.RAST.fbamodel,0.65000 (26/40),0.68421 (26/38),2,0.5302610111334831
668,GCF_001422325.1.RAST.fbamodel,GCF_920939475.1.RAST.fbamodel,0.70588 (24/34),0.64865 (24/37),6,0.765450159690915
669,GCF_001422325.1.RAST.fbamodel,GCF_001422545.1.RAST.fbamodel,0.67647 (23/34),0.56098 (23/41),13,0.95640326436929
670,GCF_001422325.1.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,0.79412 (27/34),0.64286 (27/42),7,0.12402890311722482
671,GCF_001422325.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.76471 (26/34),0.74286 (26/35),4,0.037179635122748876
672,GCF_001422325.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.64706 (22/34),0.61111 (22/36),5,0.2138549078941091
673,GCF_001422325.1.RAST.fbamodel,GCF_001423155.1.RAST.fbamodel,0.79412 (27/34),0.71053 (27/38),5,0.0194436449696788
674,GCF_001422325.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,0.79412 (27/34),0.81818 (27/33),4,0.8895846446246367
675,GCF_001422325.1.RAST.fbamodel,GCF_001422145.1.RAST.fbamodel,0.82353 (28/34),0.70000 (28/40),2,0.02737776814272367
676,GCF_001422325.1.RAST.fbamodel,GCF_001425355.1.RAST.fbamodel,0.70588 (24/34),0.77419 (24/31),3,1.7222713330460613
677,GCF_001422325.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.70588 (24/34),0.58537 (24/41),7,0.18547884607016535
678,GCF_001422325.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.73529 (25/34),0.60976 (25/41),5,0.1036761175929812
679,GCF_001422325.1.RAST.fbamodel,GCF_001423545.1.RAST.fbamodel,0.79412 (27/34),0.87097 (27/31),2,1.8628713882083186e-05
680,GCF_001422325.1.RAST.fbamodel,GCF_001421155.1.RAST.fbamodel,0.73529 (25/34),0.69444 (25/36),4,0.6255354718012457
681,GCF_001422325.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,0.79412 (27/34),0.75000 (27/36),3,0.9052257780534518
682,GCF_001422545.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.68293 (28/41),0.71795 (28/39),2,1.0724948257884148
683,GCF_001422545.1.RAST.fbamodel,GCF_001422795.1.RAST.fbamodel,0.58537 (24/41),0.61538 (24/39),5,0.8367124219908075
684,GCF_001422545.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.60976 (25/41),0.69444 (25/36),7,0.059298938588346076
685,GCF_001422545.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,0.58537 (24/41),0.60000 (24/40),3,0.00890588906953577
686,GCF_001422545.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.68293 (28/41),0.68293 (28/41),4,0.11765812746432888
687,GCF_001422545.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.58537 (24/41),0.75000 (24/32),6,0.9565143821342554
688,GCF_001422545.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.80488 (33/41),0.84615 (33/39),3,1.1657637956966083
689,GCF_001422545.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.73171 (30/41),0.69767 (30/43),4,0.0257475738167602
690,GCF_001422545.1.RAST.fbamodel,GCF_001421605.1.RAST.fbamodel,0.70732 (29/41),0.80556 (29/36),5,0.20349731669670765
691,GCF_001422545.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.60976 (25/41),0.64103 (25/39),4,1.380487335006302
692,GCF_001422545.1.RAST.fbamodel,GCF_001422365.1.RAST.fbamodel,0.56098 (23/41),0.69697 (23/33),4,0.5054756526709251
693,GCF_001423185.1.RAST.fbamodel,GCF_001421965.1.RAST.fbamodel,0.88235 (30/34),0.81081 (30/37),2,0.21818904291936356
694,GCF_001423185.1.RAST.fbamodel,GCF_001423645.1.RAST.fbamodel,0.94118 (32/34),0.84211 (32/38),4,0.2162951302704298
695,GCF_001423185.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.88235 (30/34),0.93750 (30/32),1,0.3352859513606585
696,GCF_001423185.1.RAST.fbamodel,GCF_001421355.1.RAST.fbamodel,0.79412 (27/34),0.61364 (27/44),6,0.5651066774718114
697,GCF_001423185.1.RAST.fbamodel,GCF_001424645.1.RAST.fbamodel,0.85294 (29/34),0.74359 (29/39),2,0.2996291694088113
698,GCF_001423185.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.91176 (31/34),0.86111 (31/36),2,0.17666809657948784
699,GCF_001423185.1.RAST.fbamodel,GCF_001422345.1.RAST.fbamodel,0.88235 (30/34),0.69767 (30/43),5,1.2797156343319995
700,GCF_001423185.1.RAST.fbamodel,GCF_001425605.1.RAST.fbamodel,0.79412 (27/34),0.81818 (27/33),5,0.3218462838891848
701,GCF_001423185.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.97059 (33/34),0.91667 (33/36),3,0.14969539621556036
702,GCF_001423185.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.85294 (29/34),0.80556 (29/36),3,0.21539922812893217
703,GCF_920984685.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.63158 (24/38),0.58537 (24/41),8,0.1779395189350879
704,GCF_920984685.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.65789 (25/38),0.65789 (25/38),9,0.07809245127097762
705,GCF_920984685.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.73684 (28/38),0.68293 (28/41),3,0.010754811919598439
706,GCF_920984685.1.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,0.84211 (32/38),0.78049 (32/41),3,0.2472326143688601
707,GCF_920984685.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.78947 (30/38),0.71429 (30/42),0,0.39672123203217147
708,GCF_920984685.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.76316 (29/38),0.65909 (29/44),1,0.6010200251570604
709,GCF_001422365.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,0.87879 (29/33),0.80556 (29/36),3,0.46609396638131706
710,GCF_001422365.1.RAST.fbamodel,GCF_920984705.1.RAST.fbamodel,0.75758 (25/33),0.73529 (25/34),3,0.4441915099160207
711,GCF_001422365.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.66667 (22/33),0.62857 (22/35),3,0.16658819647242912
712,GCF_001421605.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.80556 (29/36),0.70732 (29/41),2,0.07680272448528176
713,GCF_001426125.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.85294 (29/34),0.87879 (29/33),4,0.01983368787180371
714,GCF_001426125.1.RAST.fbamodel,GCF_001423465.1.RAST.fbamodel,0.73529 (25/34),0.65789 (25/38),5,0.4370457178956077
715,GCF_001426125.1.RAST.fbamodel,GCF_001424705.1.RAST.fbamodel,0.88235 (30/34),0.69767 (30/43),6,0.18985966238656135
716,GCF_001426125.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.70588 (24/34),0.66667 (24/36),2,0.030641988421512747
717,GCF_001426125.1.RAST.fbamodel,GCF_001422145.1.RAST.fbamodel,0.70588 (24/34),0.60000 (24/40),4,0.7442223470605092
718,GCF_001426125.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.85294 (29/34),0.78378 (29/37),5,0.8983365415635721
719,GCF_001426125.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,0.79412 (27/34),0.67500 (27/40),5,0.08212071733109372
720,GCF_001426125.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.73529 (25/34),0.67568 (25/37),3,0.11381369034878354
721,GCF_001426125.1.RAST.fbamodel,GCF_001422075.1.RAST.fbamodel,0.82353 (28/34),0.73684 (28/38),4,0.7449223092584
722,GCF_001426125.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.67647 (23/34),0.71875 (23/32),3,0.7920770408214186
723,GCF_001426125.1.RAST.fbamodel,GCF_001422025.1.RAST.fbamodel,0.67647 (23/34),0.71875 (23/32),3,0.9982578209033389
724,GCF_001426125.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.76471 (26/34),0.72222 (26/36),5,0.01776029902878617
725,GCF_001421165.1.RAST.fbamodel,GCF_001422065.1.RAST.fbamodel,0.71053 (27/38),0.77143 (27/35),6,0.656698353825178
726,GCF_001421165.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.71053 (27/38),0.67500 (27/40),3,0.27868353574226495
727,GCF_001421165.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.71053 (27/38),0.69231 (27/39),4,0.7346168238465333
728,GCF_001421165.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,0.65789 (25/38),0.75758 (25/33),8,0.629170616990659
729,GCF_001421165.1.RAST.fbamodel,GCF_001422365.1.RAST.fbamodel,0.65789 (25/38),0.75758 (25/33),3,0.12043033916610582
730,GCF_001421165.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.76316 (29/38),0.69048 (29/42),6,0.5411218086636265
731,GCF_001421165.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.71053 (27/38),0.77143 (27/35),5,0.024132848731887816
732,GCF_001421165.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.65789 (25/38),0.60976 (25/41),5,0.28406979854055153
733,GCF_001422815.1.RAST.fbamodel,GCF_001423425.1.RAST.fbamodel,0.66667 (26/39),0.78788 (26/33),7,0.8165943984587215
734,GCF_001422815.1.RAST.fbamodel,GCF_001426125.1.RAST.fbamodel,0.79487 (31/39),0.91176 (31/34),2,1.1179271214082962
735,GCF_001422815.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,0.79487 (31/39),0.77500 (31/40),5,1.5052721912683702
736,GCF_001422815.1.RAST.fbamodel,GCF_001421945.1.RAST.fbamodel,0.69231 (27/39),0.71053 (27/38),13,1.1828735907606478
737,GCF_001422815.1.RAST.fbamodel,GCF_001422215.1.RAST.fbamodel,0.92308 (36/39),0.90000 (36/40),7,2.5607419732200323
738,GCF_001422815.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.69231 (27/39),0.72973 (27/37),6,1.0342026147073897
739,GCF_001422815.1.RAST.fbamodel,GCF_001425545.1.RAST.fbamodel,0.76923 (30/39),0.78947 (30/38),3,1.5064941683896098
740,GCF_001422495.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.78378 (29/37),0.74359 (29/39),5,1.7505607928788283
741,GCF_001422495.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.64865 (24/37),0.55814 (24/43),4,0.005435732099227315
742,GCF_001424345.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.69048 (29/42),0.78378 (29/37),6,0.4603986344778338
743,GCF_001424345.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.73810 (31/42),0.88571 (31/35),5,0.007548608000226976
744,GCF_001424305.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.54545 (24/44),0.72727 (24/33),2,1.053492113492441
745,GCF_001424305.1.RAST.fbamodel,GCF_001421765.1.RAST.fbamodel,0.59091 (26/44),0.70270 (26/37),4,0.049028601012464666
746,GCF_001424305.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.54545 (24/44),0.68571 (24/35),5,0.3811144537782775
747,GCF_001424305.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.54545 (24/44),0.80000 (24/30),4,0.6784414825007379
748,GCF_001424305.1.RAST.fbamodel,GCF_001422495.1.RAST.fbamodel,0.59091 (26/44),0.70270 (26/37),4,0.04902860101247687
749,GCF_001424305.1.RAST.fbamodel,GCF_001422065.1.RAST.fbamodel,0.65909 (29/44),0.82857 (29/35),4,0.08965412617321573
750,GCF_001424305.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.68182 (30/44),0.75000 (30/40),3,1.3108270033639737
751,GCF_001424305.1.RAST.fbamodel,GCF_001426125.1.RAST.fbamodel,0.63636 (28/44),0.82353 (28/34),4,0.16842241737505695
752,GCF_001425965.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.88235 (30/34),0.83333 (30/36),4,0.23429264247665235
753,GCF_001425965.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.73529 (25/34),0.59524 (25/42),3,0.24326753399062184
754,GCF_001424185.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.55556 (20/36),0.60606 (20/33),4,1.2781179640235047
755,GCF_001424185.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.80556 (29/36),0.72500 (29/40),0,1.0725430727075012
756,GCF_001424185.1.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,0.83333 (30/36),0.71429 (30/42),5,0.3644080006636754
757,GCF_001424185.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.61111 (22/36),0.61111 (22/36),6,1.241850357595378
758,GCF_001424185.1.RAST.fbamodel,GCF_001423155.1.RAST.fbamodel,0.61111 (22/36),0.57895 (22/38),5,0.23745667176790433
759,GCF_001424185.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.75000 (27/36),0.62791 (27/43),2,0.03555327893948589
760,GCF_001424185.1.RAST.fbamodel,GCF_001422125.1.RAST.fbamodel,0.80556 (29/36),0.69048 (29/42),3,2.9835346320106213
761,GCF_001424185.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,0.77778 (28/36),0.82353 (28/34),4,0.6198901800627424
762,GCF_001424185.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.69444 (25/36),0.67568 (25/37),4,0.1458442268061103
763,GCF_001424185.1.RAST.fbamodel,GCF_920939495.1.RAST.fbamodel,0.69444 (25/36),0.65789 (25/38),5,0.4017932143275108
764,GCF_001424185.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.63889 (23/36),0.62162 (23/37),3,1.2647256152202413
765,GCF_001421635.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.75676 (28/37),0.75676 (28/37),4,0.6253669886206582
766,GCF_001421635.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,0.70270 (26/37),0.70270 (26/37),1,0.629054253288371
767,GCF_001421635.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.67568 (25/37),0.75758 (25/33),3,0.5915845643526806
768,GCF_001421635.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.64865 (24/37),0.77419 (24/31),2,0.41825488739096395
769,GCF_001421405.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.64865 (24/37),0.80000 (24/30),5,1.0320139247819953
770,GCF_001421405.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.83784 (31/37),0.79487 (31/39),3,0.007995921493898786
771,GCF_001421405.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.83784 (31/37),0.79487 (31/39),5,1.2095166184892117
772,GCF_001421625.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.68293 (28/41),0.70000 (28/40),1,0.0011020576926549566
773,GCF_001421625.1.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,0.75610 (31/41),0.73810 (31/42),7,0.2405638558547159
774,GCF_001421625.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.68293 (28/41),0.75676 (28/37),3,0.2742556444173989
775,GCF_001421625.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.63415 (26/41),0.70270 (26/37),5,1.059161731904204
776,GCF_001421625.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,0.60976 (25/41),0.65789 (25/38),3,0.8481393851895249
777,GCF_001421625.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.75610 (31/41),0.86111 (31/36),4,0.2523833362253997
778,GCF_001421625.1.RAST.fbamodel,GCF_001422065.1.RAST.fbamodel,0.65854 (27/41),0.77143 (27/35),6,1.1207274999286976
779,GCF_001421825.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.74359 (29/39),0.74359 (29/39),4,0.7737495973730115
780,GCF_001421825.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.74359 (29/39),0.87879 (29/33),4,0.9008178269963497
781,GCF_001421825.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.64103 (25/39),0.78125 (25/32),5,0.05874515530043449
782,GCF_001424365.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.71875 (23/32),0.63889 (23/36),10,1.582543383504284
783,GCF_001424365.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.81250 (26/32),0.60465 (26/43),7,0.3970749239834019
784,GCF_001423365.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.65854 (27/41),0.67500 (27/40),6,0.5888552991751758
